iter	Logloss
368	0.07246891374
369	0.07244527924
370	0.07242364715
371	0.07241445451
372	0.0724106066
373	0.07240176987
374	0.07237628432
375	0.07234840275
376	0.07232485193
377	0.07231266262
378	0.07228637637
379	0.07226440573
380	0.07223938631
381	0.07223056907
382	0.07219954222
383	0.07217053084
384	0.07213583124
385	0.07211270831
386	0.07208130185
387	0.07207562533
388	0.07206043965
389	0.07204620517
390	0.07203590818
391	0.07201334968
392	0.07200747024
393	0.07198591065
394	0.07197606464
395	0.07197232812
396	0.07195422127
397	0.07192334445
398	0.07191572231
399	0.07188407192
400	0.07188133728
401	0.07185103666
402	0.07182868736
403	0.07181687421
404	0.07179724979
405	0.07178301771
406	0.07177971333
407	0.07175232137
408	0.07174667666
409	0.07174229165
410	0.07172477818
411	0.0716918985
412	0.07167941716
413	0.07166459287
414	0.0716394675
415	0.07162945752
416	0.07162134496
417	0.07160270086
418	0.07158980146
419	0.07158704603
420	0.07158075169
421	0.07156439079
422	0.0715485938
423	0.07153603479
424	0.07150071823
425	0.07148992326
426	0.07147806664
427	0.0714453137
428	0.0714215034
429	0.07141498319
430	0.07139486793
431	0.07137864251
432	0.07137502875
433	0.07136539561
434	0.07136327013
435	0.07132813587
436	0.07130303952
437	0.07126925169
438	0.07124848167
439	0.07124543815
440	0.07123043006
441	0.07121252178
442	0.0711759804
443	0.07115708478
444	0.07115601078
445	0.07114721416
446	0.07112958133
447	0.07110983935
448	0.07110388981
449	0.07110112712
450	0.07109148945
451	0.07107103375
452	0.07102655569
453	0.07102248902
454	0.07098862448
455	0.07098306272
456	0.07097239764
457	0.07096264114
458	0.07094186043
459	0.07093586316
460	0.07093407895
461	0.0709264414
462	0.0709102822
463	0.07088941938
464	0.07088775247
465	0.07088469846
466	0.07086423416
467	0.07084461302
468	0.07084195999
469	0.07082789096
470	0.07081941585
471	0.07080067127
472	0.07079657296
473	0.0707934843
474	0.07076836673
475	0.07076585621
476	0.07076178598
477	0.07075146592
478	0.07073040582
479	0.07071338667
480	0.0706930498
481	0.07067797831
482	0.07066856023
483	0.07065861891
484	0.07065251408
485	0.07063642435
486	0.07063128326
487	0.07061213152
488	0.0705879318
489	0.07057291247
490	0.07056130899
491	0.07055703337
492	0.07054487513
493	0.07054345777
494	0.07054102671
495	0.07052028029
496	0.07050591147
497	0.0704822437
498	0.07045985232
499	0.0704448695
500	0.07041185948
501	0.07039533587
502	0.07037974479
503	0.07036685575
504	0.07034036067
505	0.07033928503
506	0.07033254204
507	0.07032223678
508	0.070317553
509	0.07031745787
510	0.07030347153
511	0.07028735018
512	0.0702819646
513	0.07026933113
514	0.07024542756
515	0.070238176
516	0.07023369011
517	0.07022984457
518	0.0702140819
519	0.07020528595
520	0.07020286635
521	0.07018696011
522	0.0701830588
523	0.07018092424
524	0.07017979279
525	0.07015856861
526	0.0701554082
527	0.07014490726
528	0.07012183856
529	0.07010708668
530	0.07007735364
531	0.07006548365
532	0.07002406144
533	0.07001446535
534	0.06999651427
535	0.06998757788
536	0.06996223603
537	0.06995804085
538	0.06995052981
539	0.06993788984
540	0.06991601765
541	0.06989328877
542	0.06988658387
543	0.06987565013
544	0.06985683208
545	0.06985376735
546	0.06984675793
547	0.06982251222
548	0.06981966163
549	0.06980077021
550	0.06978104321
551	0.06976313743
552	0.06974476553
553	0.06971476081
554	0.06970368854
555	0.06967995146
556	0.06965857349
557	0.06965378633
558	0.06964996946
559	0.06963373276
560	0.06962159766
561	0.06961712608
562	0.06958996622
563	0.06956762381
564	0.06954274407
565	0.06954015269
566	0.06952190603
567	0.06951009909
568	0.06948840541
569	0.0694810627
570	0.0694739379
571	0.06945729827
572	0.06944760825
573	0.06942990989
574	0.06941610816
575	0.06940702109
576	0.06938483645
577	0.06937751698
578	0.06936024026
579	0.06934822985
580	0.06934166484
581	0.06933312907
582	0.06933019909
583	0.06932951106
584	0.06931791868
585	0.06931789827
586	0.06931001486
587	0.06929021012
588	0.06928453414
589	0.06927099271
590	0.06926188428
591	0.06922646582
592	0.06922642825
593	0.06920385642
594	0.06918984886
595	0.06916679898
596	0.06914964054
597	0.06912943579
598	0.0691112145
599	0.0691077074
600	0.06910232143
601	0.06908029533
602	0.06906830971
603	0.06906347962
604	0.06903858863
605	0.06902047411
606	0.0690097342
607	0.06900950172
608	0.06898911186
609	0.06897253995
610	0.06896998754
611	0.06895342708
612	0.0689323335
613	0.06891909619
614	0.06891637657
615	0.0689009964
616	0.06889018219
617	0.06887417659
618	0.06886387453
619	0.06885651242
620	0.06883676572
621	0.06882820941
622	0.06882506485
623	0.0688244341
624	0.06880292202
625	0.06879188731
626	0.06877714151
627	0.06876034734
628	0.06875199391
629	0.06875044985
630	0.06874155656
631	0.0687155768
632	0.06870322797
633	0.06869350972
634	0.06868986981
635	0.06866197513
636	0.06865798297
637	0.06864456941
638	0.06863822352
639	0.06861365504
640	0.0686115769
641	0.06858419131
642	0.06858035629
643	0.06857588231
644	0.06857381385
645	0.06855984525
646	0.06854105762
647	0.06852476756
648	0.06850209763
649	0.06847476614
650	0.06844425379
651	0.0684371567
652	0.06842898818
653	0.06842111175
654	0.06841128704
655	0.06840489583
656	0.06840230893
657	0.06839393397
658	0.06837315018
659	0.06836915417
660	0.06835525346
661	0.0683424685
662	0.06832267697
663	0.06831212167
664	0.06828752828
665	0.06828315176
666	0.06827857201
667	0.06827401088
668	0.06826827622
669	0.06825748568
670	0.06824021494
671	0.06822147985
672	0.0682031306
673	0.068185423
674	0.06817522765
675	0.06816577791
676	0.06814182378
677	0.06811401293
678	0.06810483361
679	0.06810151455
680	0.06807962582
681	0.06805851924
682	0.06805442329
683	0.06804372476
684	0.06802542064
685	0.06800774161
686	0.06800767095
687	0.06798689828
688	0.0679759291
689	0.06795143094
690	0.06794636926
691	0.06794275492
692	0.06793111976
693	0.06791591569
694	0.06790046195
695	0.06788865146
696	0.06788548825
697	0.06787778028
698	0.06785654653
699	0.0678342576
700	0.0678275043
701	0.06782422943
702	0.06781964605
703	0.06780892118
704	0.06779229538
705	0.06779099149
706	0.06776596126
707	0.06774588068
708	0.06774224548
709	0.06773847304
710	0.06773553041
711	0.06770771991
712	0.06769767737
713	0.067686153
714	0.06766502617
715	0.06764458527
716	0.06764076223
717	0.06763098287
718	0.06762905293
719	0.06762585723
720	0.0676209438
721	0.06761536627
722	0.06761003244
723	0.06759871521
724	0.06756647484
725	0.0675623801
726	0.06756105771
727	0.0675344251
728	0.06751208246
729	0.06750220544
730	0.06749411367
731	0.0674704496
732	0.06744341504
733	0.06743470095
734	0.06742048549
735	0.06740014532
736	0.06739721449
737	0.06739154854
738	0.0673737885
739	0.06736287007
740	0.06735518233
741	0.06734848562
742	0.06733864127
743	0.0673168803
744	0.06730525218
745	0.06728250842
746	0.06727960315
747	0.06726868098
748	0.06726036405
749	0.06725034092
750	0.06724094387
751	0.06723261519
752	0.06722976469
753	0.06721809518
754	0.06720043062
755	0.06719690424
756	0.06719339447
757	0.06718654701
758	0.06718085563
759	0.0671666888
760	0.06714673926
761	0.06711653026
762	0.0671109875
763	0.06710999673
764	0.06709369591
765	0.06708823752
766	0.06708224451
767	0.06707924281
768	0.06707540848
769	0.06705669059
770	0.06704136844
771	0.06702985998
772	0.06700608485
773	0.06700356817
774	0.06698684088
775	0.06697594253
776	0.06695768241
777	0.06694267659
778	0.06693871045
779	0.06692477118
780	0.0669113445
781	0.06688652199
782	0.06687834145
783	0.06686348268
784	0.06685395359
785	0.06684633791
786	0.06684149378
787	0.06683046345
788	0.06682149232
789	0.06680969046
790	0.0668037906
791	0.06680025834
792	0.06679126809
793	0.06678129669
794	0.06676477664
795	0.06674526799
796	0.06673408305
797	0.06672079373
798	0.06671084271
799	0.06670500533
800	0.06669443442
801	0.06668757902
802	0.06666430684
803	0.06664335666
804	0.06663757837
805	0.06662057794
806	0.06660654741
807	0.06659679092
808	0.06659530588
809	0.06658778323
810	0.06657110803
811	0.06654831951
812	0.06652923212
813	0.06651125595
814	0.0665024442
815	0.06650144443
816	0.06648590344
817	0.06646816027
818	0.06646432846
819	0.06644231892
820	0.06642141063
821	0.06641390538
822	0.06640720818
823	0.06640300215
824	0.06638215366
825	0.06637447267
826	0.06636421941
827	0.06634555642
828	0.0663334757
829	0.06630600915
830	0.06629221992
831	0.06626550896
832	0.0662576171
833	0.06624680846
834	0.06623858644
835	0.06622963945
836	0.06622637127
837	0.06621644166
838	0.0662066975
839	0.06618459292
840	0.06617259377
841	0.06614837088
842	0.06614570213
843	0.06614192106
844	0.0661328771
845	0.0661206863
846	0.06611830503
847	0.06610519423
848	0.06608339821
849	0.06605950445
850	0.06604596999
851	0.06603634833
852	0.06603513712
853	0.06603009277
854	0.06601017287
855	0.06599107186
856	0.06597946265
857	0.06595715102
858	0.06594658271
859	0.06593358018
860	0.06592805098
861	0.0659060599
862	0.06589912325
863	0.06588846588
864	0.06588464173
865	0.06586995016
866	0.06585938104
867	0.06585275765
868	0.06584028706
869	0.06581873118
870	0.06580707373
871	0.06580706278
872	0.06578507175
873	0.06577452489
874	0.06575233081
875	0.06573376525
876	0.06570602716
877	0.06569949956
878	0.06566972319
879	0.06566747163
880	0.06566466957
881	0.06565667039
882	0.06565635681
883	0.06565414559
884	0.06563942125
885	0.06563030724
886	0.06561792806
887	0.06561588023
888	0.06561561284
889	0.0656057945
890	0.06560126127
891	0.06557873318
892	0.06556208535
893	0.06555082975
894	0.06553305566
895	0.06551598189
896	0.06550803106
897	0.06550647437
898	0.06550333695
899	0.0654791685
900	0.06547089348
901	0.06546156794
902	0.06544848255
903	0.06544246831
904	0.06542374085
905	0.06540240415
906	0.06538470542
907	0.06537195675
908	0.06534567016
909	0.0653183735
910	0.06530175444
911	0.06529085569
912	0.06527611178
913	0.06525571477
914	0.0652456141
915	0.06523242412
916	0.06523087406
917	0.06521270791
918	0.06520406128
919	0.06518557459
920	0.06516963411
921	0.06516598064
922	0.06515375763
923	0.06515227988
924	0.06513825197
925	0.0651286093
926	0.06512630315
927	0.06512158625
928	0.0651076842
929	0.06509691807
930	0.0650843453
931	0.06507863818
932	0.06507373714
933	0.06507262646
934	0.06506287526
935	0.06505641412
936	0.06505433107
937	0.06503213673
938	0.06502468836
939	0.06500538118
940	0.0649920487
941	0.06498937483
942	0.06496822626
943	0.06494427023
944	0.06493674175
945	0.06493547565
946	0.06491415909
947	0.06491042867
948	0.06490054084
949	0.06489505235
950	0.06488368271
951	0.06486532586
952	0.06484386296
953	0.06483414332
954	0.06482594628
955	0.0648213168
956	0.06481438386
957	0.06480791483
958	0.06479657356
959	0.06479222641
960	0.06479011415
961	0.06478160973
962	0.06477963957
963	0.06476022055
964	0.06474028117
965	0.06473056776
966	0.06472432715
967	0.06471537764
968	0.06470741333
969	0.06469102073
970	0.06468030198
971	0.06467772655
972	0.06467308351
973	0.06466749371
974	0.06464838018
975	0.06463251667
976	0.06462144874
977	0.06460296053
978	0.06459416831
979	0.06457980439
980	0.06457930913
981	0.06457178751
982	0.06455508556
983	0.06455341509
984	0.06453589855
985	0.06453307402
986	0.06452283839
987	0.06450058319
988	0.0644920034
989	0.06447273655
990	0.06445203198
991	0.06444940645
992	0.06443450998
993	0.06443292933
994	0.06441373866
995	0.06440884893
996	0.06439855721
997	0.06438870148
998	0.06438259963
999	0.06436567194
